"Darrell M.",Newton,2.61,42,22.00,22.00,22.00,24.00,8.00,5.00,"Cinema and Society Communication Seminar"
"Ahmad A",Sha'ar,1.92,15,20.00,0.00,27.00,34.00,7.00,14.00,"Special Topics"
"Jon M",Andes,3.59,88,4.00,68.00,24.00,3.00,3.00,2.00,"School in a Diverse Society"
"Jacquis Allen","McCray Jr",3.68,24,9.00,75.00,13.00,0.00,0.00,5.00,"School in a Diverse Society"
"Lori Landon",Batts,3.86,21,0.00,91.00,5.00,5.00,0.00,0.00,"School in a Diverse Society"
"Renee Richardson",Hall,3.16,27,8.00,49.00,26.00,12.00,0.00,8.00,"Integrated Reading and Language Arts Grades K-3 Learning and Assesment"
"Joel T.",Jenne,4.00,21,5.00,96.00,0.00,0.00,0.00,0.00,"Social Studies Instruction"
"John T.",Wolinski,3.58,65,0.00,65.00,31.00,4.00,2.00,0.00,"Literacy Assessment and Intervention Reading Instruction"
"Lauren Nicole",Monroe,3.50,20,0.00,65.00,30.00,0.00,0.00,5.00,"Reading Instruction"
"Mary Amber",Dorman,3.90,21,0.00,91.00,10.00,0.00,0.00,0.00,"Reading Instruction"
"Barbara J",Wiencek,3.71,175,4.00,75.00,19.00,2.00,2.00,1.00,"Classroom Assesment and Intervention in Reading Integrated Reading and Language Arts Grades K-3 Introduction to Teaching Literacy Assessment and Intervention Reading Instruction"
"Doris J",Gebel,3.76,19,11.00,69.00,22.00,0.00,0.00,0.00,"Childrens Literature"
"Katherine Marie",Byrne,3.85,101,0.00,91.00,7.00,2.00,0.00,1.00,"Clinical Practice Seminar"
"Susan Margaret",Jones,3.82,136,0.00,85.00,14.00,2.00,1.00,0.00,"Clinical Practice Seminar"
"Heather Giles",Charlton,3.81,174,0.00,84.00,14.00,2.00,1.00,0.00,"Clinical Practice Seminar"
"Sehmina Jaffer",Chopra,3.24,26,4.00,31.00,58.00,8.00,0.00,0.00,"Instructional Techniques for Inclusion"
"John K",Howie,3.96,26,0.00,97.00,4.00,0.00,0.00,0.00,"Instructional Techniques for Inclusion Teaching Diverse Learners"
"Katherine M",Curtin,3.72,114,0.00,81.00,14.00,5.00,1.00,1.00,"Composition and Research Freshman Seminar Fundamentals of Communication"
"Elsie M",Walker,3.36,517,4.00,52.00,34.00,10.00,1.00,2.00,"Film Genre Film Theory Hearing Cinema International Cinema Introduction to Film Studies in Film Writing About Cinema"
"Andrew D",Scahill,2.84,221,8.00,29.00,38.00,16.00,5.00,7.00,"Film Genre Introduction to Film Literature and Film Studies in Film"
Hongzhuan,Song,3.00,26,12.00,24.00,47.00,16.00,4.00,0.00,"Introduction to the Study of Language"
"Elizabeth H.",Curtin,3.07,211,2.00,38.00,37.00,20.00,3.00,2.00,"History and Theory of Rhetoric Survey of Modern English Grammar Topics in Professional Writing Topics in Writing and Rhetoric"
"Ronald L.",Dotterer,3.19,45,5.00,36.00,43.00,18.00,0.00,0.00,"Nature in Literature Shakespeare"
Derya,Kulavuz-Onal,3.41,485,6.00,61.00,20.00,11.00,1.00,4.00,"English Structure for Educators ESOL Tests and Measurements Introduction to the Study of Language Language and Culture Literacy and ESOL Reading Literacy and ESOL Writing Principles of Linguistics Second Language Acquisition Topics in Linguistics and Language Learning"
"Loren L.",Marquez,3.56,66,7.00,58.00,32.00,5.00,0.00,0.00,"Composition Theory Rhetorical Criticism Writing Centers: Theory and Practice"
"Mark W",Muller,3.03,237,2.00,38.00,36.00,20.00,5.00,2.00,"Digital Electronics Fluid Mechanics Introduction to Engineering Design Introduction to MATLAB Mechanics of Materials Statics Thermodynamics"
"William A",Nelson,3.21,180,2.00,49.00,29.00,17.00,3.00,3.00,"Introduction to Sustainablity Special Topics in Interdisciplinary Studies"
Nancy,Mitchell-Ebert,3.56,18,0.00,73.00,12.00,17.00,0.00,0.00,"Topics in Humanities/Social Sciences"
"Thomas W",Horton,3.21,202,4.00,41.00,41.00,13.00,0.00,3.00,"Environmental Field Studies Environmental Perspectives Topics in Chesapeake Bay Studies Topics in Humanities/Social Sciences"
"Daniel James",Davis,3.42,48,0.00,55.00,36.00,9.00,3.00,0.00,"Fitness Testing"
"Eric M",Price,3.22,109,1.00,44.00,39.00,16.00,0.00,2.00,"Strength Training Techniques and Program Design"
Brian,Twilley,3.54,758,2.00,60.00,35.00,2.00,1.00,2.00,"Personal Finance"
"James Joseph",O'Donnell,3.09,443,2.00,31.00,49.00,19.00,2.00,1.00,"Finance Internship Risk Management and Insurance"
"Milton M",Malkus,3.74,113,1.00,78.00,19.00,1.00,2.00,0.00,"Estate Planning"
"Kathy June",Elliott,3.33,274,4.00,63.00,17.00,10.00,3.00,6.00,"Lifelong Fitness and Wellness"
"Ashley Nicole",Phillips,3.36,177,3.00,60.00,20.00,15.00,2.00,3.00,"Lifelong Fitness and Wellness"
"Matthew Joseph",Fleekop,3.45,179,3.00,68.00,17.00,7.00,5.00,3.00,"Lifelong Fitness and Wellness"
"Sara Lynn",Phillips,3.48,450,6.00,68.00,15.00,7.00,4.00,3.00,"Fitness Instruction Lifelong Fitness and Wellness"
"Crystal Cecelia",Dickerson,3.27,356,10.00,56.00,18.00,10.00,3.00,6.00,"Personal Career Planning Special Topics in Interdisciplinary Studies"
"Michael S.",Scott,2.66,336,8.00,14.00,43.00,31.00,3.00,3.00,"Environmental Hazards Geographic Information Science World Geography: Europe and Asia"
"Michael E.",Folkoff,2.71,114,7.00,19.00,37.00,32.00,8.00,0.00,"Introduction to Physical Geography Soil, Water and Environment"
"Arthur J.",Lembo,2.82,436,6.00,25.00,38.00,26.00,3.00,4.00,"Advanced Geographic Information Science GIS Programming Statistical Problem Solving in Geography Topics in Geography"
"Stuart E",Hamilton,2.86,95,4.00,25.00,44.00,24.00,5.00,3.00,"Cartographic Visualization Geographic Information Science"
"Xingzhi Mara",Chen,2.83,814,4.00,24.00,41.00,28.00,3.00,3.00,"Environmental Geology Introduction to Physical Geology Remote Sensing of the Environment"
"Klaudia M.",Thompson,2.38,30,4.00,14.00,44.00,17.00,14.00,10.00,"Elementary German I Elementary German II"
"Arthur W.",Todd,2.78,278,5.00,29.00,30.00,29.00,7.00,3.00,"World Civilizations"
"Kristen P",Walton-Wade,2.83,473,6.00,37.00,27.00,19.00,5.00,9.00,"History of England And Great Britain, 1702 to the Present History of England to 1702 History of Ireland in Modern Times History of Scotland as an Independent Kingdom Proseminar In History Research Seminar Capstone Special Topics in Interdisciplinary Studies World Civilizations"
"Gregory C.",Ference,2.23,989,19.00,17.00,23.00,19.00,10.00,14.00,"Freshman Seminar History of the United States Imperial Russia Modern Russia Mongol Warlord The Habsburg Empire, 1740-1918 World Civilizations World War I"
"Katherine Louise",Jones,3.34,286,7.00,62.00,17.00,6.00,5.00,6.00,"World Civilizations"
"Michael D",Carlos,2.76,98,5.00,29.00,35.00,19.00,10.00,6.00,"Elementary Language Study I Elementary Language Study II World Civilizations"
"Creston S.","Long III",3.02,287,4.00,29.00,52.00,10.00,4.00,4.00,"History of Maryland History of the United States Proseminar In History U.S. Environmental History"
"Amy Hollis",Waters,3.73,310,2.00,81.00,13.00,2.00,1.00,2.00,"Foundations of Public Health Education"
"Nicole F",Masenior,3.56,140,1.00,63.00,33.00,5.00,0.00,1.00,"Health Behavior Special Topics in Nursing"
"William T.",Campbell,3.19,584,1.00,31.00,57.00,12.00,1.00,0.00,"Honors Interdisciplinary Seminar Nursing Care of Children and Adolescents: A Family Centered Approach Pharmacotherapeutics"
"George I.",Whitehead,2.76,40,5.00,25.00,35.00,28.00,3.00,5.00,"Research Methods Social Psychology Special Topics in Interdisciplinary Studies"
"Marie Anne",McFarland,3.60,21,5.00,58.00,39.00,0.00,0.00,0.00,"Fundamentals of Interdisciplinary Studies"
"Timothy M",Shary,2.97,66,0.00,26.00,47.00,26.00,2.00,0.00,"Interdisciplinary Research Seminar"
"William C",Ellis,2.17,53,2.00,10.00,40.00,27.00,4.00,19.00,"Fundamentals of Interdisciplinary Studies Interdisciplinary Research Seminar"
Jaan,Ubi,2.88,17,0.00,36.00,30.00,30.00,0.00,6.00,"Intermediate Business Statistics"
"Kyle Michael",Waggoner,2.92,252,3.00,22.00,54.00,19.00,3.00,2.00,"Security Management"
"Teko S",Ananou,3.80,20,0.00,80.00,20.00,0.00,0.00,0.00,"Global Information Systems Management"
"Sherryl K.",Olson,2.53,280,12.00,23.00,28.00,24.00,8.00,9.00,"Fundamental Concepts I Introduction to Applied Calculus"
"Terry Ann",Drechsler,3.48,298,2.00,68.00,19.00,9.00,2.00,4.00,"Fundamental Concepts I Modern Statistics with Computer Analysis"
"Randall E.",Groth,3.61,72,2.00,70.00,24.00,3.00,2.00,2.00,"Data, Probability and Algebra Connections Reflection and Inquiry in Teaching Practice Teaching Mathematics in Grades 7-12, Part I Teaching Mathematics in Grades 7-12, Part II"
"Barbara A.",Wainwright,2.90,736,8.00,34.00,31.00,19.00,5.00,5.00,"Advanced Topics in Statistics Data, Probability and Algebra Connections Design and Analysis of Experiments Mathematical Statistics I Mathematical Statistics II Regression Analysis Statistical Thinking Statistics Laboratory Survey Design and Sampling"
Mohamed,Tirab,3.68,74,9.00,69.00,17.00,7.00,0.00,0.00,"Elementary Arabic I Elementary Arabic II Elementary Language Study I Elementary Language Study II Elementary Russian I"
"Sean G",Cooper,3.16,231,2.00,49.00,30.00,14.00,4.00,5.00,"Elementary Japanese I Elementary Japanese II Elementary Language Study I"
"Jeongju G",Oh-Howard,3.63,25,4.00,64.00,28.00,4.00,0.00,0.00,"Elementary Language Study I Elementary Language Study II"
"Diane L",Davis-Hayes,2.84,773,4.00,22.00,45.00,24.00,5.00,2.00,"Clinical Biochemistry I Clinical Biochemistry II Diagnostic Immunology Organization and Management of the Laboratory Safety in the Biological, Chemical and Clinical Laboratory Special Topics in Health Sciences"
"Janet R",Rogers,2.79,39,0.00,6.00,70.00,26.00,0.00,0.00,"Hematology I Hematology II"
"Angela B",Prouse,2.99,175,2.00,19.00,61.00,19.00,1.00,0.00,"Clinical Microbiology I Clinical Microbiology II"
Lynnette,Darnell,3.88,87,3.00,90.00,7.00,0.00,0.00,2.00,"Business Internship Special Topics in Management Staffing Organizations"
"John N.",Hickman,3.61,556,1.00,66.00,30.00,4.00,1.00,1.00,"Management Internship Small Business Consulting"
"Sandy E",Hentschel,3.87,636,2.00,87.00,12.00,1.00,0.00,1.00,"Advertising and Promotion Marketing Internship Principles of Marketing Management"
"Tony W",Ringle,3.60,13,24.00,54.00,16.00,8.00,0.00,0.00,"Leadership and Personal Development"
"William M.",Folger,3.68,885,4.00,81.00,9.00,4.00,1.00,4.00,"Advanced Conducting Applied Study Chamber Choir Chamber Music Ensembles Class Piano II Conducting and Score Reading Musical Theatre Workshop Performance Class University Chorale"
"Jerry N.",Tabor,2.70,397,6.00,37.00,23.00,20.00,3.00,14.00,"Arranging for Voices and Instruments Jazz Ensemble and Improvisation Musical Form and Analysis Performance Class Theory I Theory II Theory III Theory IV"
"Linda E.",Cockey,2.99,317,4.00,47.00,24.00,16.00,4.00,9.00,"Applied Study Music History I Music History II Musical Form and Analysis Performance Class Wellness in Performance"
"William Anthony Volney",Willis,3.66,123,4.00,79.00,10.00,5.00,0.00,4.00,"Applied Study Introduction to Music Theory"
"Anne V",Binkley,3.63,111,5.00,75.00,14.00,4.00,0.00,4.00,"Applied Study Class Voice I"
"John W.",Wright,3.83,427,6.00,86.00,7.00,2.00,1.00,2.00,"Applied Study Chamber Music Ensembles"
"Lyubov A",Paskova-Anderson,3.91,34,6.00,86.00,9.00,0.00,0.00,0.00,"Applied Study"
"Louise L",Anderson,3.24,395,3.00,63.00,16.00,8.00,3.00,9.00,"Applied Study Choral Techniques and Methods Introduction to Music of the World Music Appreciation Music for Children Performance Class Technology in Music Education"
"Christopher W",English,2.78,480,3.00,30.00,35.00,20.00,8.00,6.00,"Blues: Roots of Rock and Roll Music Appreciation"
"Edward Yancey",Nichols,2.39,228,10.00,31.00,18.00,20.00,4.00,20.00,"Applied Study Chamber Music Ensembles Introduction to Music of the World Introduction to Music Technology"
"Nancy Marie",Smith,3.02,416,1.00,21.00,62.00,17.00,1.00,0.00,"Nursing Care of Children and Adolescents: A Family Centered Approach Nursing of Childbearing and Childrearing Families Pharmacotherapeutics"
"Michele I.",Bracken,2.90,366,1.00,18.00,57.00,26.00,1.00,1.00,"Best Practices in Nursing and Nursing Education Maternal Newborn Nursing: A Family Centered Approach"
"Rita J.",Nutt,2.88,589,1.00,17.00,57.00,26.00,1.00,1.00,"Maternal Newborn Nursing: A Family Centered Approach Nursing of Childbearing and Childrearing Families Pharmacotherapeutics Special Topics in Nursing"
"Michell M",Jordan,3.17,54,0.00,26.00,65.00,10.00,0.00,0.00,"Maternal Newborn Nursing: A Family Centered Approach Pharmacotherapeutics"
"Michael J",Kingan,2.70,27,0.00,0.00,75.00,23.00,4.00,0.00,"Community Health Nursing: A Rural Perspective"
"Stacey Elizabeth",Propper,3.73,81,3.00,81.00,12.00,5.00,0.00,2.00,"Best Practices in Nursing and Nursing Education"
"Erin M",Smith,0.00,2,0.00,0.00,0.00,0.00,0.00,100.00,"Beginning Swimming"
"Randal B.",Halfpap,0.00,2,50.00,0.00,0.00,0.00,0.00,50.00,"Beginning Tennis"
"James J.",Berkman,3.44,61,4.00,60.00,28.00,7.00,0.00,4.00,"Athletic Coaching"
"Thomas P.",Stitcher,3.59,459,2.00,66.00,27.00,6.00,1.00,1.00,"Coaching Youth Sports Introduction to Teaching Fitness and Wellness Psychosocial Aspects of Physical Education Team and Individual Sports and Activities"
"Guy S.","Elzey Jr",3.45,57,4.00,67.00,15.00,13.00,0.00,4.00,"Challenge Course Facilitation Experiential Learning and Methods of Teaching Outdoor Activities"
"Hannah Elizabeth",Castelow,3.56,610,0.00,64.00,32.00,5.00,1.00,1.00,"Adapted Physical Education Elementary School Physical Education Introduction to Teaching Fitness and Wellness Management and Instructional Strategies in Physical Education Teaching Team Sports Concepts and Tactics II"
"Andrew J.",Pica,3.05,367,5.00,34.00,42.00,14.00,5.00,2.00,"Electrical Circuits and Electronics General Physics II Introduction to Astronomy Mechanics Principles of Astronomy"
"Asif M.",Shakur,2.89,758,8.00,31.00,34.00,20.00,6.00,4.00,"Analog Electronics Computer Architecture and Interfacing Digital Electronics Electrical Circuits and Electronics General Physics I General Physics II Physics I"
"Roberta A.",Adams,2.55,456,11.00,19.00,36.00,20.00,8.00,9.00,"American Constitutional Development American National Government Civil Rights and Liberties Introduction to Politics and Government Judicial Process and Politics Studies in Political Science"
Taehyun,Nam,2.39,684,10.00,18.00,31.00,23.00,8.00,12.00,"Causes of War Comparative Government of Developing Nations Introduction to International Relations Introduction to Politics and Government Political Violence and Terrorism Politics of China"
"Adam H.",Hoffman,2.81,571,5.00,30.00,36.00,21.00,2.00,9.00,"American National Government Introduction to American Public Policy Law, Justice and Advocacy Methods of Empirical Political Analysis Political Parties and Pressure Groups Political Science Internship Political Science Internship Seminar Special Topics in Interdisciplinary Studies State and Local Government In the United States Studies in Political Science The Congress in American Politics The Presidency in American Politics Women in Politics"
"Robert W",Becker,3.43,405,2.00,57.00,30.00,10.00,1.00,2.00,"American Foreign Policy Comparative European Government Foundations of Conflict and Conflict Resolution Issues in the Social Sciences"
"Karl J",Maier,3.09,2069,3.00,42.00,34.00,15.00,4.00,4.00,"Abnormal Psychology Changing Climate/Changing World Topics General Psychology Health Psychology/ Behavioral Medicine Psychology and Global Climate Change Selected Topics in Psychology Special Topics in Interdisciplinary Studies"
"Marta E.",Losonczy-Marshall,2.75,69,3.00,25.00,38.00,25.00,6.00,5.00,"Developmental Psychology"
"Kenneth R.",Milner,3.28,40,0.00,45.00,43.00,10.00,0.00,3.00,"Development, Learning and Assessment"
"Nancy Crabson",Guillemart,3.50,42,5.00,70.00,15.00,8.00,0.00,5.00,"Development, Learning and Assessment"
"Regina D.",Royer,3.46,70,2.00,55.00,38.00,6.00,2.00,0.00,"Computers in Education"
"Ann C.",Lewis,3.70,10,0.00,70.00,30.00,0.00,0.00,0.00,"Teaching Language in Middle and High School English Classrooms"
"Julia Nelson",Harper,4.00,23,0.00,100.00,0.00,0.00,0.00,0.00,"Teaching Reading in the Content Areas: Part II"
"Starlin D.",Weaver,3.30,95,7.00,57.00,23.00,8.00,2.00,7.00,"Classroom Management Reflection and Inquiry in Teaching Practice School in a Diverse Society"
"Jenny Lynn",McFadden,3.90,10,0.00,90.00,10.00,0.00,0.00,0.00,"Teaching English in Grades 7-12, Part II"
"Diane S.",Illig,2.77,745,13.00,27.00,32.00,20.00,4.00,8.00,"Aging and Society Community Sociology Introduction to Sociology Senior Experience Sexuality, Alternatives and Society Social Problems Social Research Sociology of Gender Sociology of Religion The Family"
"Renee Ashley",Smith,3.69,283,3.00,77.00,16.00,3.00,1.00,3.00,"Basic Interviewing: Skills and Techniques Field Instruction in Social Work I Field Instruction in Social Work II Introduction to the Social Work Profession Social Work Practice I Theoretical Analysis I: Diversity, Human Development and Inequities Across the Life Course"
"Julia Thompson",Farrow,3.27,24,9.00,38.00,50.00,0.00,0.00,5.00,"Introduction to the Social Work Profession"
"Priscilla R",Fleischer,3.46,30,7.00,74.00,10.00,0.00,0.00,10.00,"Introduction to the Social Work Profession"
"Carolyn M",Carter,3.07,129,7.00,45.00,31.00,7.00,4.00,9.00,"Human Behavior in the Social Environment II Introduction to the Social Work Profession Social Work in Corrections Theoretical Analysis I: Diversity, Human Development and Inequities Across the Life Course"
